Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Year,Month,Month_Name,Quarter,Week,Total_Interactions,Virality_Score,Save_Rate,View_to_Engagement,Performance_Tier,Content_Score,Time_Bucket
POST_03071,2025-04-08 15:32:00,LinkedIn,Post,Fashion,225,88,337,3236,269,42449,1.53,15,Tuesday,7,1077,Positive,Micro,True,False,2025,4,April,2,15,919,3.3263,8.3127,28.3993,Average,4.1037,Afternoon
POST_02776,2025-04-08 17:18:00,Twitter,Thread,Travel,2073,223,1945,90897,85,116831,3.63,17,Tuesday,7,1421,Positive,Macro,True,True,2025,4,April,2,15,4326,7.1504,0.0935,4.7592,Good,3.6252,Afternoon
POST_01495,2025-04-08 17:47:00,Facebook,Story,Lifestyle,1297,17,230,74210,300,417401,0.37,17,Tuesday,6,1346,Positive,Macro,False,False,2025,4,April,2,15,1844,0.4842,0.4043,2.4848,Low,0.4146,Afternoon
POST_03859,2025-04-09 00:27:00,Twitter,Retweet,Travel,3145,209,946,59959,399,249604,1.72,0,Wednesday,3,810,Neutral,Macro,True,True,2025,4,April,2,15,4699,2.5645,0.6655,7.837,Average,1.657,Late Night
POST_00062,2025-04-09 00:46:00,Twitter,Thread,Fashion,2616,135,1483,11265,494,240916,1.76,0,Wednesday,6,80,Negative,Macro,False,True,2025,4,April,2,15,4728,3.0446,4.3853,41.9707,Average,2.933,Late Night
POST_00523,2025-04-09 11:42:00,YouTube,Video,Entertainment,15996,26,1165,46520,3393,493798,3.48,11,Wednesday,15,526,Neutral,Macro,True,False,2025,4,April,2,15,20580,3.9577,7.2936,44.239,Good,4.7674,Morning
POST_00574,2025-04-09 12:26:00,Facebook,Video,Health,6610,17,694,55449,594,328670,2.23,12,Wednesday,19,102,Neutral,Macro,True,True,2025,4,April,2,15,7915,2.6549,1.0713,14.2744,Average,2.0099,Morning
POST_02618,2025-04-09 13:28:00,Twitter,Thread,Lifestyle,3830,242,62,12055,309,461953,0.89,13,Wednesday,23,1326,Negative,Macro,True,False,2025,4,April,2,15,4443,0.9741,2.5633,36.8561,Low,1.4172,Afternoon
POST_03511,2025-04-09 20:17:00,Twitter,Poll,Sports,3409,244,21,93693,248,266391,1.38,20,Wednesday,25,1774,Negative,Macro,True,False,2025,4,April,2,15,3922,1.4865,0.2647,4.186,Average,1.0774,Evening
POST_03443,2025-04-09 21:31:00,Instagram,Carousel,Sports,9998,329,147,30128,269,115050,9.1,21,Wednesday,19,1081,Neutral,Macro,True,False,2025,4,April,2,15,10743,9.6453,0.8929,35.6579,Viral,6.8015,Night
POST_02068,2025-04-10 01:02:00,Twitter,Poll,Business,4554,139,1810,30030,40,89353,7.28,1,Thursday,12,416,Positive,Mid-tier,True,False,2025,4,April,2,15,6543,11.4847,0.1332,21.7882,Viral,6.3974,Late Night
POST_04048,2025-04-10 01:23:00,Facebook,Post,Business,3385,52,39,33791,675,17445,19.93,1,Thursday,15,52,Neutral,Micro,True,True,2025,4,April,2,15,4151,20.6695,1.9976,12.2843,Viral,14.7721,Late Night
POST_03930,2025-04-10 01:31:00,Instagram,Reel,Entertainment,8624,473,272,21100,416,392569,2.39,1,Thursday,21,194,Negative,Macro,True,False,2025,4,April,2,15,9785,2.6456,1.9716,46.3744,Average,2.3412,Late Night
POST_02594,2025-04-10 02:16:00,Facebook,Video,Gaming,7167,61,200,5514,458,210366,3.53,2,Thursday,3,568,Neutral,Macro,True,False,2025,4,April,2,15,7886,3.7501,8.3061,143.0178,Good,5.0289,Late Night
POST_03270,2025-04-10 03:07:00,LinkedIn,Post,Sports,1684,78,249,9956,110,392470,0.51,3,Thursday,23,1419,Positive,Macro,True,False,2025,4,April,2,15,2121,0.6592,1.1049,21.3037,Low,0.7332,Late Night
POST_04780,2025-04-10 10:10:00,Instagram,Reel,Technology,5534,90,66,33321,639,450290,1.26,10,Thursday,19,52,Positive,Macro,False,False,2025,4,April,2,15,6329,1.3129,1.9177,18.994,Average,1.4732,Morning
POST_01868,2025-04-10 10:35:00,Instagram,Carousel,Business,8741,33,280,36808,601,313991,2.88,10,Thursday,1,443,Negative,Macro,True,False,2025,4,April,2,15,9655,3.0724,1.6328,26.2307,Average,2.5636,Morning
POST_04726,2025-04-10 17:45:00,Instagram,Carousel,Gaming,68,344,94,9382,918,18711,2.7,17,Thursday,6,717,Negative,Micro,True,True,2025,4,April,2,15,1424,5.5472,9.7847,15.178,Average,5.6796,Afternoon
POST_00973,2025-04-10 20:34:00,LinkedIn,Post,Education,1566,112,172,18045,237,100819,1.83,20,Thursday,23,1219,Positive,Macro,True,False,2025,4,April,2,15,2087,2.2872,1.3134,11.5655,Average,1.8122,Evening
POST_04323,2025-04-11 04:38:00,LinkedIn,Post,Entertainment,1551,135,10,7000,65,68475,2.48,4,Friday,14,171,Neutral,Mid-tier,True,True,2025,4,April,2,15,1761,2.7031,0.9286,25.1571,Average,2.0815,Late Night
POST_01679,2025-04-12 01:58:00,Instagram,Story,Fitness,457,186,147,29733,439,446349,0.18,1,Saturday,19,1054,Positive,Macro,True,True,2025,4,April,2,15,1229,0.2845,1.4765,4.1335,Low,0.6003,Late Night
POST_04067,2025-04-12 11:44:00,Instagram,Photo,Lifestyle,2454,158,219,6159,139,269466,1.05,11,Saturday,6,577,Positive,Macro,True,False,2025,4,April,2,15,2970,1.2718,2.2569,48.2221,Average,1.4786,Morning
POST_04265,2025-04-12 22:25:00,LinkedIn,Document,Health,1908,13,97,772,65,237631,0.85,22,Saturday,19,888,Positive,Macro,True,False,2025,4,April,2,15,2083,0.9363,8.4197,269.8187,Low,3.1468,Night
POST_03078,2025-04-13 02:05:00,Instagram,Story,Travel,7866,369,166,6078,802,290185,2.9,2,Sunday,7,1680,Positive,Macro,True,False,2025,4,April,2,15,9203,3.1366,13.1951,151.4149,Average,6.0595,Late Night
POST_01746,2025-04-13 04:20:00,Facebook,Story,Fashion,2164,79,893,55554,153,436383,0.72,4,Sunday,1,472,Neutral,Macro,True,True,2025,4,April,2,15,3289,1.146,0.2754,5.9204,Low,0.7144,Late Night
POST_03721,2025-04-13 04:45:00,Twitter,Tweet,Technology,1193,71,1573,89859,348,60056,4.72,4,Sunday,7,598,Positive,Mid-tier,True,False,2025,4,April,2,15,3185,10.0804,0.3873,3.5444,Good,5.0283,Late Night
POST_01881,2025-04-13 06:45:00,LinkedIn,Post,Fashion,1743,27,152,12578,272,374129,0.51,6,Sunday,7,1611,Positive,Macro,False,False,2025,4,April,2,15,2194,0.6022,2.1625,17.4432,Low,1.0334,Late Night
POST_00880,2025-04-13 07:13:00,Instagram,Story,Education,2543,112,133,8088,913,252915,1.1,7,Sunday,0,1366,Negative,Macro,True,False,2025,4,April,2,15,3701,1.2518,11.2883,45.7591,Average,4.202,Morning
POST_04072,2025-04-13 12:58:00,LinkedIn,Poll,Technology,610,58,106,27815,73,491053,0.16,12,Sunday,15,1797,Neutral,Macro,True,False,2025,4,April,2,15,847,0.2126,0.2624,3.0451,Low,0.2065,Morning
POST_02518,2025-04-13 17:59:00,Facebook,Story,Health,4974,245,674,53323,334,62744,9.39,17,Sunday,21,52,Positive,Mid-tier,True,True,2025,4,April,2,15,6227,11.9308,0.6264,11.6779,Viral,7.5232,Afternoon
POST_01301,2025-04-13 18:47:00,Instagram,Story,Lifestyle,8791,449,88,25000,842,238700,3.91,18,Sunday,19,1531,Neutral,Macro,True,False,2025,4,April,2,15,10170,4.1697,3.368,40.68,Good,3.8253,Evening
POST_01275,2025-04-13 19:11:00,Facebook,Live,Sports,6268,276,557,31816,130,78010,9.1,19,Sunday,10,308,Neutral,Mid-tier,True,False,2025,4,April,2,15,7231,10.8844,0.4086,22.7276,Viral,7.0279,Evening
POST_03013,2025-04-13 23:12:00,Twitter,Tweet,Lifestyle,1695,67,962,49797,404,336507,0.81,23,Sunday,26,752,Positive,Macro,True,False,2025,4,April,2,15,3128,1.4012,0.8113,6.2815,Low,0.9878,Night
POST_01645,2025-04-14 00:50:00,Instagram,Story,Health,1245,90,47,25933,195,204606,0.68,0,Monday,8,353,Negative,Macro,True,False,2025,4,April,2,16,1577,0.7654,0.7519,6.0811,Low,0.7272,Late Night
POST_03456,2025-04-14 02:00:00,Instagram,Carousel,Technology,8576,191,185,17808,990,4438,201.71,2,Monday,25,175,Neutral,Nano,False,False,2025,4,April,2,16,9942,214.305,5.5593,55.8288,Viral,146.6433,Late Night
POST_04839,2025-04-14 04:31:00,Instagram,Photo,Gaming,8410,103,71,13960,638,134431,6.39,4,Monday,21,229,Neutral,Macro,True,False,2025,4,April,2,16,9222,6.5676,4.5702,66.0602,Viral,5.8973,Late Night
POST_04129,2025-04-14 07:04:00,Twitter,Tweet,Food,2218,82,51,86993,208,165908,1.42,7,Monday,0,723,Positive,Macro,True,True,2025,4,April,2,16,2559,1.5279,0.2391,2.9416,Average,1.0981,Morning
POST_04060,2025-04-14 08:12:00,YouTube,Community Post,Sports,6493,751,1455,227610,4047,450744,1.93,8,Monday,9,53,Neutral,Macro,True,False,2025,4,April,2,16,12746,2.7421,1.778,5.5999,Average,2.128,Morning
POST_02613,2025-04-14 15:54:00,Instagram,Story,Lifestyle,4719,367,133,20508,210,364945,1.43,15,Monday,23,1035,Positive,Macro,True,False,2025,4,April,2,16,5429,1.6035,1.024,26.4726,Average,1.3602,Afternoon
POST_00557,2025-04-14 20:01:00,Instagram,Story,Fitness,8695,447,278,42907,485,249068,3.78,20,Monday,5,210,Neutral,Macro,True,False,2025,4,April,2,16,9905,4.1848,1.1304,23.0848,Good,3.1066,Evening
POST_00978,2025-04-14 20:16:00,Instagram,Reel,Education,4818,254,252,12698,288,92338,5.77,20,Monday,6,213,Neutral,Mid-tier,True,False,2025,4,April,2,16,5612,6.5866,2.2681,44.1959,Good,4.9644,Evening
POST_02191,2025-04-14 21:29:00,Twitter,Poll,Fitness,2591,51,1853,91033,253,187325,2.4,21,Monday,28,663,Positive,Macro,True,True,2025,4,April,2,16,4748,4.4052,0.2779,5.2157,Average,2.3649,Night
POST_01348,2025-04-15 00:07:00,Twitter,Thread,Fashion,1954,205,1053,32676,45,345866,0.93,0,Tuesday,12,980,Positive,Macro,False,False,2025,4,April,2,16,3257,1.5969,0.1377,9.9676,Low,0.8924,Late Night
POST_03288,2025-04-15 01:02:00,TikTok,Duet,Gaming,21406,603,773,231556,1637,281145,8.1,1,Tuesday,10,35,Positive,Macro,False,False,2025,4,April,2,16,24419,8.8676,0.707,10.5456,Viral,6.1124,Late Night
POST_00470,2025-04-15 08:42:00,YouTube,Community Post,Health,2148,83,1731,214165,4039,318457,1.24,8,Tuesday,24,311,Positive,Macro,True,True,2025,4,April,2,16,8001,2.3573,1.8859,3.7359,Average,1.769,Morning
POST_00299,2025-04-15 22:09:00,Facebook,Live,Entertainment,2817,116,753,56492,181,465998,0.79,22,Tuesday,23,399,Negative,Macro,False,False,2025,4,April,2,16,3867,1.1391,0.3204,6.8452,Low,0.7538,Night
POST_01109,2025-04-16 05:46:00,LinkedIn,Poll,Food,484,112,326,5975,94,433520,0.21,5,Wednesday,4,534,Positive,Macro,True,False,2025,4,April,2,16,1016,0.3889,1.5732,17.0042,Low,0.6726,Late Night
POST_04785,2025-04-16 08:30:00,Twitter,Tweet,Fitness,3801,196,1950,88075,409,16068,37.01,8,Wednesday,2,1191,Positive,Micro,True,False,2025,4,April,2,16,6356,62.4992,0.4644,7.2166,Viral,33.6931,Morning
POST_04493,2025-04-16 10:19:00,Facebook,Story,Education,2940,59,404,12398,141,197563,1.72,10,Wednesday,26,450,Negative,Macro,True,True,2025,4,April,2,16,3544,2.1613,1.1373,28.5853,Average,1.6776,Morning
POST_02225,2025-04-16 10:44:00,Instagram,Carousel,Business,1812,402,250,23522,502,408765,0.6,10,Wednesday,15,343,Positive,Macro,True,True,2025,4,April,2,16,2966,0.8235,2.1342,12.6095,Low,1.1273,Morning
POST_03745,2025-04-16 14:42:00,Instagram,Reel,Health,1983,101,8,28933,21,360806,0.58,14,Wednesday,25,524,Negative,Macro,True,False,2025,4,April,2,16,2113,0.6122,0.0726,7.3031,Low,0.4374,Afternoon
POST_01508,2025-04-17 01:10:00,Facebook,Story,Sports,4865,308,592,61904,464,130537,4.42,1,Thursday,21,399,Neutral,Macro,True,False,2025,4,April,2,16,6229,5.5593,0.7495,10.0624,Good,3.6606,Late Night
POST_00268,2025-04-17 05:03:00,LinkedIn,Article,Business,531,28,378,12430,252,214059,0.44,5,Thursday,9,1821,Negative,Macro,False,False,2025,4,April,2,16,1189,0.804,2.0274,9.5656,Low,1.0254,Late Night
POST_02747,2025-04-17 05:18:00,Facebook,Post,Gaming,5623,98,207,38110,75,75576,7.84,5,Thursday,2,457,Positive,Mid-tier,True,False,2025,4,April,2,16,6003,8.5211,0.1968,15.7518,Viral,5.7514,Late Night
POST_04989,2025-04-17 09:08:00,LinkedIn,Document,Entertainment,1016,113,462,15553,162,167555,0.95,9,Thursday,16,1233,Positive,Macro,False,False,2025,4,April,2,16,1753,1.5684,1.0416,11.2711,Low,1.163,Morning
POST_00715,2025-04-17 09:49:00,Twitter,Tweet,Food,909,29,1882,6969,282,140279,2.01,9,Thursday,22,1146,Positive,Macro,False,False,2025,4,April,2,16,3102,4.7141,4.0465,44.5114,Average,3.4322,Morning
POST_04087,2025-04-17 12:21:00,Instagram,Story,Lifestyle,6368,275,64,1507,805,184926,3.63,12,Thursday,0,1138,Negative,Macro,True,False,2025,4,April,2,16,7512,3.8448,53.4174,498.4738,Good,18.6307,Morning
POST_00469,2025-04-17 20:16:00,Instagram,Story,Technology,799,273,87,46611,345,123275,0.94,20,Thursday,29,1850,Neutral,Macro,True,True,2025,4,April,2,16,1504,1.3028,0.7402,3.2267,Low,0.9889,Evening
POST_01216,2025-04-17 22:13:00,Instagram,Story,Fitness,8820,380,219,15362,282,221035,4.26,22,Thursday,8,360,Neutral,Macro,True,False,2025,4,April,2,16,9701,4.6314,1.8357,63.1493,Good,3.6441,Night
POST_01497,2025-04-18 03:51:00,Facebook,Post,Health,7180,361,279,5971,381,357070,2.19,3,Friday,25,1872,Negative,Macro,True,False,2025,4,April,2,16,8201,2.4474,6.3808,137.3472,Average,3.5245,Late Night
POST_03834,2025-04-18 11:59:00,Twitter,Poll,Gaming,2837,145,516,6507,307,192156,1.82,11,Friday,19,1381,Positive,Macro,True,True,2025,4,April,2,16,3805,2.4329,4.718,58.4755,Average,2.8733,Morning
POST_04802,2025-04-18 21:05:00,Instagram,Story,Gaming,6694,377,69,30141,675,38361,18.61,21,Friday,27,1458,Positive,Micro,False,False,2025,4,April,2,16,7815,19.9546,2.2395,25.9281,Viral,14.1022,Night
POST_01020,2025-04-18 21:51:00,Instagram,Story,Fitness,4621,49,33,10619,127,464636,1.01,21,Friday,29,472,Positive,Macro,True,False,2025,4,April,2,16,4830,1.0369,1.196,45.4845,Average,1.0739,Night
POST_01072,2025-04-19 01:35:00,Instagram,Carousel,Health,7912,326,206,11163,770,494048,1.71,1,Saturday,3,1326,Positive,Macro,True,False,2025,4,April,2,16,9214,1.8585,6.8978,82.5405,Average,3.3109,Late Night
POST_03161,2025-04-19 07:01:00,Twitter,Thread,Health,2780,47,492,54866,174,99920,3.32,7,Saturday,18,1672,Positive,Mid-tier,True,False,2025,4,April,2,16,3493,4.3534,0.3171,6.3664,Good,2.7292,Morning
POST_01485,2025-04-19 08:54:00,Twitter,Tweet,Travel,3458,187,1315,76355,110,52719,9.41,8,Saturday,3,851,Positive,Mid-tier,True,False,2025,4,April,2,16,5070,14.7515,0.1441,6.64,Viral,8.2327,Morning
POST_04190,2025-04-19 09:29:00,LinkedIn,Poll,Fashion,1468,101,424,3927,143,420651,0.47,9,Saturday,18,707,Neutral,Macro,True,True,2025,4,April,2,16,2136,0.6994,3.6415,54.3927,Low,1.4903,Morning
POST_04369,2025-04-19 20:24:00,Instagram,Story,Gaming,6862,76,45,13901,142,216195,3.23,20,Saturday,1,215,Neutral,Macro,True,False,2025,4,April,2,16,7125,3.3067,1.0215,51.2553,Good,2.5905,Evening
POST_01039,2025-04-19 21:46:00,Instagram,Photo,Fitness,1672,403,99,18816,517,423457,0.51,21,Saturday,14,884,Positive,Macro,True,False,2025,4,April,2,16,2691,0.6553,2.7477,14.3017,Low,1.2249,Night
POST_00863,2025-04-20 06:21:00,Facebook,Live,Education,1384,261,430,63965,13,217106,0.96,6,Sunday,15,241,Positive,Macro,True,False,2025,4,April,2,16,2088,1.4721,0.0203,3.2643,Low,0.8317,Late Night
POST_03897,2025-04-20 13:56:00,Instagram,Carousel,Food,9950,27,241,24539,730,342386,2.98,13,Sunday,6,1495,Positive,Macro,True,True,2025,4,April,2,16,10948,3.133,2.9749,44.6147,Average,3.0244,Afternoon
POST_04876,2025-04-20 13:58:00,Facebook,Story,Business,3514,164,696,48112,29,253970,1.72,13,Sunday,26,121,Positive,Macro,True,False,2025,4,April,2,16,4403,2.3349,0.0603,9.1516,Average,1.4066,Afternoon
POST_04092,2025-04-20 15:29:00,Twitter,Tweet,Gaming,4736,62,493,38871,437,160600,3.29,15,Sunday,3,264,Positive,Macro,True,True,2025,4,April,2,16,5728,3.947,1.1242,14.7359,Good,2.8374,Afternoon
POST_03788,2025-04-20 17:26:00,Facebook,Story,Entertainment,606,308,776,51707,187,344812,0.49,17,Sunday,13,1499,Neutral,Macro,True,False,2025,4,April,2,16,1877,1.0295,0.3617,3.6301,Low,0.6134,Afternoon
POST_00307,2025-04-20 18:39:00,Facebook,Story,Lifestyle,7377,183,239,72286,344,448967,1.74,18,Sunday,16,389,Positive,Macro,True,True,2025,4,April,2,16,8143,1.8843,0.4759,11.265,Average,1.4041,Evening
POST_00651,2025-04-20 18:48:00,Instagram,Carousel,Gaming,6261,232,124,47264,345,139444,4.75,18,Sunday,15,1374,Positive,Macro,False,False,2025,4,April,2,16,6962,5.0895,0.7299,14.73,Good,3.6458,Evening
POST_03801,2025-04-20 19:18:00,Twitter,Poll,Travel,873,213,1396,44347,266,237176,1.05,19,Sunday,2,106,Neutral,Macro,True,False,2025,4,April,2,16,2748,2.3135,0.5998,6.1966,Average,1.294,Evening
POST_00517,2025-04-20 22:19:00,Twitter,Tweet,Entertainment,1146,122,423,46097,371,374332,0.45,22,Sunday,9,1584,Negative,Macro,True,True,2025,4,April,2,16,2062,0.7103,0.8048,4.4732,Low,0.6345,Night
POST_03048,2025-04-20 22:40:00,Twitter,Retweet,Sports,2855,291,1907,89617,396,247141,2.04,22,Sunday,11,918,Neutral,Macro,False,False,2025,4,April,2,16,5449,3.7056,0.4419,6.0803,Average,2.0602,Night
POST_00994,2025-04-21 09:10:00,Facebook,Post,Business,1750,107,663,29692,381,345898,0.73,9,Monday,5,1768,Neutral,Macro,True,False,2025,4,April,2,17,2901,1.1428,1.2832,9.7703,Low,1.0198,Morning
POST_03281,2025-04-22 06:18:00,Facebook,Post,Business,7128,230,906,57214,431,117317,7.04,6,Tuesday,3,1332,Positive,Macro,True,False,2025,4,April,2,17,8695,8.7847,0.7533,15.1973,Viral,5.6774,Late Night
POST_01482,2025-04-22 10:26:00,Instagram,Photo,Health,1975,56,16,36663,450,101114,2.02,10,Tuesday,18,757,Positive,Macro,True,False,2025,4,April,2,17,2497,2.1115,1.2274,6.8107,Average,1.8097,Morning
POST_01092,2025-04-22 17:41:00,Facebook,Story,Entertainment,3025,188,173,51659,267,178713,1.89,17,Tuesday,8,1524,Negative,Macro,False,True,2025,4,April,2,17,3653,2.1934,0.5169,7.0714,Average,1.5691,Afternoon
POST_03933,2025-04-22 19:13:00,Facebook,Live,Fashion,4066,194,560,18364,483,319428,1.51,19,Tuesday,14,399,Positive,Macro,True,False,2025,4,April,2,17,5303,1.9203,2.6301,28.8772,Average,1.9691,Evening
POST_01947,2025-04-22 22:59:00,Twitter,Retweet,Sports,562,275,1262,54787,256,471522,0.45,22,Tuesday,20,1450,Neutral,Macro,True,False,2025,4,April,2,17,2355,1.0388,0.4673,4.2985,Low,0.6318,Night
POST_02707,2025-04-23 01:06:00,Instagram,Carousel,Fitness,3465,34,230,26068,605,165589,2.25,1,Wednesday,26,1083,Positive,Macro,True,True,2025,4,April,2,17,4334,2.5503,2.3209,16.6257,Average,2.3614,Late Night
POST_00263,2025-04-23 04:39:00,Instagram,Story,Entertainment,6078,436,4,6836,594,228902,2.85,4,Wednesday,17,437,Positive,Macro,True,True,2025,4,April,2,17,7112,3.0415,8.6893,104.0374,Average,4.6592,Late Night
POST_03347,2025-04-23 08:59:00,Twitter,Poll,Lifestyle,4960,74,1116,48709,453,289514,2.12,8,Wednesday,12,338,Positive,Macro,True,False,2025,4,April,2,17,6603,2.9207,0.93,13.556,Average,2.0032,Morning
POST_03490,2025-04-23 13:07:00,Twitter,Tweet,Health,1679,293,1019,91236,11,402067,0.74,13,Wednesday,7,1777,Positive,Macro,True,False,2025,4,April,2,17,3002,1.3237,0.0121,3.2904,Low,0.6967,Afternoon
POST_00877,2025-04-23 15:56:00,LinkedIn,Poll,Technology,210,78,404,1938,250,360513,0.19,15,Wednesday,20,1813,Positive,Macro,True,False,2025,4,April,2,17,942,0.4377,12.8999,48.6068,Low,4.0773,Afternoon
POST_00827,2025-04-23 17:08:00,Twitter,Poll,Sports,1703,187,1377,97085,182,301328,1.08,17,Wednesday,28,904,Positive,Macro,True,False,2025,4,April,2,17,3449,2.0602,0.1875,3.5526,Average,1.1063,Afternoon
POST_02892,2025-04-23 21:59:00,LinkedIn,Post,Food,1461,60,61,15352,185,310820,0.51,21,Wednesday,28,1798,Neutral,Macro,True,False,2025,4,April,2,17,1767,0.5675,1.2051,11.5099,Low,0.7358,Night
POST_00100,2025-04-23 23:03:00,Instagram,Reel,Business,1866,257,133,26983,896,494722,0.46,23,Wednesday,29,516,Positive,Macro,False,False,2025,4,April,2,17,3152,0.5617,3.3206,11.6814,Low,1.3487,Night
POST_03611,2025-04-24 04:56:00,Facebook,Story,Health,704,345,118,34579,240,394462,0.3,4,Thursday,1,1438,Positive,Macro,True,False,2025,4,April,2,17,1407,0.4431,0.6941,4.0689,Low,0.4612,Late Night
POST_04456,2025-04-24 16:18:00,Instagram,Story,Business,8825,338,163,10688,851,180982,5.15,16,Thursday,15,1867,Neutral,Macro,True,True,2025,4,April,2,17,10177,5.5199,7.9622,95.2189,Good,6.1046,Afternoon
POST_04875,2025-04-25 03:22:00,Twitter,Poll,Business,2676,40,177,30431,383,359962,0.8,3,Friday,20,1884,Positive,Macro,True,True,2025,4,April,2,17,3276,0.9131,1.2586,10.7653,Low,0.9715,Late Night
POST_03457,2025-04-25 04:55:00,Facebook,Story,Business,2975,264,931,6229,351,61333,6.8,4,Friday,1,739,Neutral,Mid-tier,False,False,2025,4,April,2,17,4521,10.2651,5.6349,72.5799,Viral,7.49,Late Night
POST_04194,2025-04-25 06:09:00,LinkedIn,Document,Lifestyle,1208,89,136,8684,298,12051,11.89,6,Friday,23,378,Positive,Micro,False,False,2025,4,April,2,17,1731,14.8855,3.4316,19.9332,Viral,10.2511,Late Night
POST_00713,2025-04-25 06:23:00,Facebook,Post,Health,5816,289,173,4291,54,235802,2.66,6,Friday,26,1495,Positive,Macro,True,False,2025,4,April,2,17,6332,2.9317,1.2584,147.5647,Average,2.321,Late Night
POST_01096,2025-04-25 10:58:00,Instagram,Photo,Fitness,1226,315,138,21764,158,287775,0.58,10,Friday,0,1275,Positive,Macro,True,False,2025,4,April,2,17,1837,0.7888,0.726,8.4405,Low,0.6864,Morning
POST_00344,2025-04-25 15:28:00,Twitter,Poll,Fashion,2435,294,1880,67299,378,366383,1.26,15,Friday,7,190,Positive,Macro,True,False,2025,4,April,2,17,4987,2.3645,0.5617,7.4102,Average,1.3819,Afternoon
POST_00884,2025-04-26 09:34:00,Instagram,Photo,Health,479,73,32,20665,612,481326,0.12,9,Saturday,14,340,Positive,Macro,True,False,2025,4,April,2,17,1196,0.1498,2.9615,5.7876,Low,0.9814,Morning
POST_02497,2025-04-27 00:21:00,Facebook,Video,Gaming,3563,233,399,29415,719,269876,1.55,0,Sunday,9,373,Neutral,Macro,True,True,2025,4,April,2,17,4914,1.9364,2.4443,16.7058,Average,1.9342,Late Night
POST_03586,2025-04-27 00:55:00,Twitter,Thread,Lifestyle,341,191,1978,49987,237,323164,0.78,0,Sunday,18,1981,Neutral,Macro,True,False,2025,4,April,2,17,2747,2.0599,0.4741,5.4954,Low,1.0722,Late Night
POST_01398,2025-04-27 02:01:00,Instagram,Reel,Lifestyle,547,340,5,30523,107,204755,0.44,2,Sunday,26,570,Neutral,Macro,True,True,2025,4,April,2,17,999,0.6066,0.3506,3.2729,Low,0.4632,Late Night
POST_01003,2025-04-27 17:51:00,TikTok,Stitch,Gaming,4258,518,2359,163810,1737,258687,2.76,17,Sunday,14,23,Neutral,Macro,True,True,2025,4,April,2,17,8872,4.7822,1.0604,5.416,Average,2.8568,Afternoon
POST_00959,2025-04-28 03:43:00,Instagram,Photo,Business,7416,93,249,18742,88,292429,2.65,3,Monday,25,1955,Negative,Macro,True,False,2025,4,April,2,18,7846,2.855,0.4695,41.8632,Average,2.0574,Late Night
POST_01438,2025-04-28 11:24:00,LinkedIn,Post,Entertainment,1065,67,5,27921,273,35995,3.16,11,Monday,27,159,Neutral,Micro,True,False,2025,4,April,2,18,1410,3.3726,0.9778,5.05,Good,2.5691,Morning
POST_01531,2025-04-28 16:22:00,Twitter,Thread,Fashion,1256,113,1113,96747,69,176853,1.4,16,Monday,21,524,Neutral,Macro,True,False,2025,4,April,2,18,2551,2.726,0.0713,2.6368,Average,1.3992,Afternoon
